id,Churn,genero,idoso,possui_parceiro,possui_dependentes,tempo_contrato,servico_telefone,multiplas_linhas,tipo_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,valor_mensal,total_cobrado,contas_diarias
4992-LTJNE,não,Masculino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automática),55.3,3983.6,1.8433333333333333
4993-JCRGJ,não,Masculino,0,Não,Não,26,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Cheque enviado,84.3,2281.6,2.81
4994-OBRSZ,não,Masculino,0,Não,Sim,14,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Não,Transferência bancária (automática),76.1,1054.8,2.5366666666666666
4998-IKFSE,não,Feminino,0,Não,Não,30,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,100.45,3096.9,3.3483333333333336
4999-IEZLT,não,Masculino,0,Não,Não,66,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,Anual,Não,Cartão de crédito (automático),29.45,1983.15,0.9816666666666667
5002-GCQFH,não,Masculino,0,Sim,Não,49,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automática),93.85,4733.1,3.128333333333333
5003-OKNNK,não,Feminino,0,Sim,Sim,15,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito (automático),20.35,335.95,0.6783333333333333
5003-XZWWO,não,Masculino,0,Sim,Não,71,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),84.2,5956.85,2.8066666666666666
5006-MXVRN,não,Feminino,0,Não,Não,39,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),20.7,762.45,0.69
5010-IPEAQ,não,Feminino,0,Sim,Sim,67,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bienal,Não,Cartão de crédito (automático),54.2,3623.95,1.8066666666666669
5012-YSPJJ,não,Masculino,0,Sim,Sim,31,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,Não,Cheque enviado,54.35,1647.0,1.8116666666666668
5013-SBUIH,sim,Feminino,0,Não,Não,50,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,109.65,5551.15,3.6550000000000002
5014-GSOUQ,não,Masculino,0,Não,Não,13,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.95,243.65,0.6649999999999999
5014-WUQMG,não,Masculino,0,Sim,Sim,47,Sim,Não,Fibra óptica,Sim,Sim,Sim,Não,Não,Sim,Anual,Sim,Cheque eletrônico,96.1,4391.45,3.203333333333333
5016-ETTFF,sim,Masculino,0,Não,Não,10,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque enviado,29.5,255.25,0.9833333333333333
5016-IBERQ,não,Masculino,0,Sim,Não,23,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,84.25,1968.1,2.808333333333333
5016-LIPDW,não,Masculino,0,Sim,Sim,57,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,19.4,1061.6,0.6466666666666666
5018-GWURO,não,Feminino,0,Sim,Não,56,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automática),85.6,4902.8,2.853333333333333
5018-HEKFO,não,Feminino,0,Não,Não,10,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,24.5,270.15,0.8166666666666667
5018-LXQQG,não,Feminino,0,Sim,Sim,30,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Mensal,Não,Transferência bancária (automática),66.3,1923.5,2.21
5019-GQVCR,não,Masculino,1,Não,Não,43,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,84.85,3645.6,2.828333333333333
5020-ZSTTY,sim,Feminino,1,Não,Não,54,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,Anual,Não,Transferência bancária (automática),82.45,4350.1,2.7483333333333335
5022-JNQEQ,não,Feminino,0,Sim,Sim,9,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,75.85,647.5,2.5283333333333333
5022-KVDQT,não,Masculino,0,Não,Não,27,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,81.3,2272.8,2.71
5025-GOOKI,não,Feminino,0,Não,Não,20,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cartão de crédito (automático),18.9,347.65,0.63
5027-QPKTE,sim,Masculino,0,Sim,Não,7,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,69.35,451.1,2.3116666666666665
5027-XWQHA,sim,Masculino,0,Não,Não,6,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,44.75,270.95,1.4916666666666667
5027-YOCXN,não,Masculino,0,Sim,Sim,51,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Sim,Sim,Anual,Não,Cartão de crédito (automático),110.05,5686.4,3.6683333333333334
5028-GZLDO,sim,Masculino,0,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),70.7,140.7,2.356666666666667
5028-HTLJB,sim,Masculino,1,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.05,20.05,0.6683333333333333
5032-MIYKT,não,Feminino,0,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,70.7,70.7,2.356666666666667
5032-USPKF,não,Feminino,0,Não,Não,38,Sim,Sim,DSL,Sim,Sim,Sim,Não,Sim,Sim,Anual,Não,Transferência bancária (automática),84.1,3187.65,2.8033333333333332
5035-BVCXS,não,Masculino,0,Não,Não,11,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,75.9,866.4,2.5300000000000002
5035-PGZXH,não,Feminino,0,Não,Não,56,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,106.8,5914.4,3.56
5038-ETMLM,não,Feminino,0,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),113.65,8182.75,3.7883333333333336
5039-LZRQT,não,Feminino,0,Não,Não,13,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.2,273.25,0.6733333333333333
5043-TRZWM,não,Feminino,0,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,75.55,75.55,2.518333333333333
5044-LRQAQ,não,Feminino,0,Sim,Não,7,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automática),69.2,477.55,2.3066666666666666
5044-XDPYX,não,Feminino,0,Sim,Não,51,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,25.5,1281.25,0.85
5046-NUHWD,não,Feminino,1,Sim,Não,29,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,45.0,1228.65,1.5
5047-LHVLY,sim,Masculino,1,Não,Sim,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque enviado,50.15,50.15,1.6716666666666666
5049-GLYVG,sim,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.6,20.6,0.6866666666666668
5049-MUBWG,não,Masculino,0,Não,Não,26,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Sim,Anual,Não,Transferência bancária (automática),75.0,1908.35,2.5
5052-PNLOS,sim,Masculino,0,Não,Não,3,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automática),105.35,323.25,3.5116666666666663
5054-IEXZT,sim,Masculino,0,Não,Sim,1,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,75.35,75.35,2.5116666666666663
5055-BRMNE,não,Feminino,0,Sim,Sim,67,Sim,Sim,Fibra óptica,Sim,Não,Não,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),106.7,7009.5,3.5566666666666666
5055-MGMGF,não,Feminino,0,Sim,Não,65,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.05,6914.95,3.5016666666666665
5056-FIMPT,não,Feminino,0,Não,Sim,43,Sim,Não,Fibra óptica,Sim,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),106.0,4532.3,3.533333333333333
5057-LCOUI,sim,Feminino,0,Não,Não,39,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,50.75,2011.4,1.6916666666666667
5057-RKGLH,não,Feminino,0,Sim,Sim,9,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.35,191.1,0.6783333333333333
5060-TQUQN,não,Masculino,0,Sim,Sim,30,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Transferência bancária (automática),83.55,2570.2,2.7849999999999997
5061-PBXFW,não,Feminino,0,Sim,Sim,32,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Transferência bancária (automática),61.4,1864.65,2.0466666666666664
5062-CJJKH,não,Masculino,0,Sim,Sim,25,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Anual,Não,Cheque enviado,53.65,1355.45,1.7883333333333333
5063-IUOKK,não,Masculino,0,Não,Não,13,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.75,265.75,0.6583333333333333
5066-GFJMM,não,Feminino,0,Sim,Não,3,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.9,45.75,0.6633333333333333
5067-DGXLL,não,Masculino,0,Não,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.25,36.8,0.675
5067-WJEUN,não,Masculino,0,Sim,Sim,67,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Bienal,Sim,Transferência bancária (automática),54.2,3838.2,1.8066666666666669
5067-XJQFU,não,Masculino,1,Sim,Sim,66,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,108.45,7076.35,3.615
5071-FBJFS,não,Feminino,0,Sim,Sim,4,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,50.3,217.1,1.6766666666666665
5073-RZGBK,não,Feminino,0,Sim,Sim,50,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Anual,Sim,Transferência bancária (automática),80.05,4042.2,2.6683333333333334
5073-WXOYN,sim,Feminino,0,Não,Não,60,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,50.8,3027.4,1.6933333333333331
5074-FBGHB,não,Masculino,0,Não,Não,64,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),104.65,6889.8,3.4883333333333337
5075-JSDKI,não,Feminino,0,Não,Não,59,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque eletrônico,24.45,1493.1,0.815
5076-YVXCM,não,Masculino,0,Não,Não,51,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Transferência bancária (automática),83.4,4149.45,2.7800000000000002
5077-DXTCG,sim,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,45.3,45.3,1.51
5081-NWSUP,não,Feminino,0,Não,Não,10,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Anual,Não,Cheque enviado,64.9,685.55,2.1633333333333336
5084-OOVCJ,não,Feminino,0,Sim,Sim,17,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Sim,Cartão de crédito (automático),55.35,920.5,1.845
5087-SUURX,sim,Feminino,0,Sim,Não,18,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,39.05,669.85,1.3016666666666665
5088-QZLRL,não,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque eletrônico,20.65,20.65,0.6883333333333332
5089-IFSDP,sim,Feminino,0,Sim,Não,58,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Transferência bancária (automática),109.45,6144.55,3.6483333333333334
5090-EMGTC,não,Feminino,0,Sim,Não,59,Sim,Não,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Cheque enviado,100.05,6034.85,3.335
5091-HFAZW,não,Feminino,0,Não,Não,2,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,91.15,168.5,3.0383333333333336
5092-STPKP,não,Feminino,0,Não,Não,24,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cartão de crédito (automático),56.35,1381.2,1.8783333333333334
5093-FEGLU,não,Feminino,0,Sim,Não,47,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Transferência bancária (automática),19.65,921.55,0.6549999999999999
5095-AESKG,sim,Feminino,0,Sim,Não,3,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de crédito (automático),91.5,242.95,3.05
5095-ETBRJ,não,Feminino,0,Sim,Não,55,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Bienal,Não,Cheque enviado,56.8,3112.05,1.8933333333333333
5099-BAILX,sim,Masculino,1,Sim,Sim,43,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência bancária (automática),110.75,4687.9,3.691666666666667
5103-MHMHY,sim,Feminino,0,Não,Sim,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,45.95,45.95,1.5316666666666667
5108-ADXWO,sim,Masculino,0,Não,Não,11,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,73.5,791.75,2.45
5110-CHOPY,não,Feminino,0,Não,Não,60,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Sim,Sim,Bienal,Não,Cheque eletrônico,53.6,3237.05,1.7866666666666666
5115-GZDEL,não,Masculino,0,Não,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),67.2,4671.7,2.24
5115-SQAAU,não,Feminino,0,Sim,Sim,69,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Transferência bancária (automática),25.6,1673.4,0.8533333333333334
5117-IFGPS,não,Masculino,1,Sim,Não,29,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,84.3,2357.75,2.81
5117-ZSMHQ,não,Feminino,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária (automática),89.9,6342.7,2.996666666666667
5118-MUEYH,não,Feminino,0,Sim,Não,48,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),105.1,5083.55,3.503333333333333
5119-KEPFY,não,Masculino,0,Sim,Não,36,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automática),95.0,3440.25,3.1666666666666665
5119-NZPTV,não,Masculino,1,Sim,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,70.1,141.65,2.3366666666666664
5120-ZBLAI,não,Feminino,0,Sim,Não,50,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Não,Transferência bancária (automática),75.7,3876.2,2.5233333333333334
5122-CYFXA,não,Feminino,0,Não,Não,3,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,75.3,244.1,2.51
5124-EOGYE,não,Masculino,0,Não,Não,31,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.45,638.55,0.6816666666666666
5125-CNDSP,não,Masculino,0,Não,Sim,63,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Transferência bancária (automática),40.6,2588.95,1.3533333333333333
5126-RCXYW,não,Masculino,0,Sim,Sim,54,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Não,Sim,Bienal,Não,Cartão de crédito (automático),46.0,2424.05,1.5333333333333334
5127-BZENZ,não,Feminino,0,Sim,Sim,56,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Não,Anual,Não,Transferência bancária (automática),65.2,3512.15,2.1733333333333333
5129-HHMZC,não,Feminino,0,Sim,Não,43,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),86.45,3574.5,2.881666666666667
5129-JLPIS,não,Masculino,0,Não,Não,25,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.5,2686.05,3.5166666666666666
5130-IEKQT,sim,Masculino,1,Não,Não,25,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Não,Cheque enviado,105.95,2655.25,3.5316666666666667
5130-YPIRV,não,Feminino,0,Sim,Não,62,Sim,Não,DSL,Sim,Sim,Sim,Não,Sim,Não,Bienal,Sim,Cartão de crédito (automático),72.0,4284.2,2.4
5131-PONJI,não,Masculino,0,Sim,Sim,49,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),90.4,4494.65,3.0133333333333336
5133-POWUA,não,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,45.8,45.8,1.5266666666666666
5133-VRSAB,não,Masculino,0,Não,Não,8,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,29.35,216.45,0.9783333333333334
5134-IKDAY,sim,Feminino,0,Sim,Sim,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,69.8,69.8,2.3266666666666667
5135-GRQJV,não,Masculino,1,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque enviado,114.5,8331.95,3.816666666666667
5135-RDDQL,não,Feminino,0,Sim,Sim,63,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Bienal,Sim,Transferência bancária (automática),50.65,3221.25,1.6883333333333332
5136-GFPMB,não,Masculino,0,Não,Não,54,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Cartão de crédito (automático),89.4,4869.5,2.98
5136-KCKGI,sim,Feminino,0,Sim,Sim,33,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque enviado,103.7,3467.0,3.4566666666666666
5136-RGMZO,não,Masculino,0,Não,Não,31,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,71.05,2168.15,2.368333333333333
5138-WVKYJ,sim,Masculino,0,Não,Não,10,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,98.55,1008.55,3.2849999999999997
5140-FOMCQ,não,Feminino,0,Sim,Não,59,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito (automático),109.15,6557.75,3.6383333333333336
5141-ZUVBH,não,Feminino,0,Não,Sim,9,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Não,Sim,Mensal,Não,Transferência bancária (automática),93.0,870.25,3.1
5143-EGQFK,sim,Feminino,1,Não,Não,10,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,29.65,291.4,0.9883333333333333
5143-WMWOG,sim,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque eletrônico,19.95,19.95,0.6649999999999999
5144-PQCDZ,não,Masculino,0,Não,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.95,59.25,0.6649999999999999
5144-TVGLP,não,Masculino,1,Não,Não,38,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,94.75,3653.0,3.158333333333333
5146-CBVOE,não,Feminino,0,Não,Não,16,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automática),75.1,1212.85,2.503333333333333
5146-YYFRZ,não,Masculino,0,Não,Não,67,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Transferência bancária (automática),19.95,1311.75,0.6649999999999999
5148-HKFIR,não,Feminino,0,Não,Não,20,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.7,406.95,0.6566666666666666
5148-ORICT,não,Feminino,0,Sim,Não,64,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Sim,Cheque enviado,74.35,4759.55,2.478333333333333
5149-CUZUJ,não,Masculino,0,Sim,Sim,28,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Sim,Não,Anual,Não,Transferência bancária (automática),92.9,2768.35,3.0966666666666667
5149-QYTTU,não,Feminino,0,Sim,Sim,71,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Não,Não,Anual,Sim,Cartão de crédito (automático),95.15,6770.85,3.171666666666667
5149-TGWDZ,não,Feminino,0,Não,Não,21,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque enviado,104.55,2239.4,3.485
5150-ITWWB,não,Masculino,1,Não,Não,3,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.85,335.75,3.1616666666666666
5150-LJNSR,não,Masculino,0,Sim,Sim,31,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Não,Anual,Não,Transferência bancária (automática),98.05,3082.1,3.268333333333333
5151-HQRDG,não,Masculino,0,Sim,Não,37,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,55.05,2030.75,1.835
5153-LXKDT,não,Masculino,0,Sim,Sim,68,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Cheque eletrônico,110.2,7467.5,3.6733333333333333
